facility_id,facility_name,state,measure_name,start_date,end_date,FY
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490043,INOVA LOUDOUN HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490043,INOVA LOUDOUN HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490044,SENTARA OBICI HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490044,SENTARA OBICI HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490046,SENTARA LEIGH HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490048,LEWISGALE MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490052,RIVERSIDE REGIONAL MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490052,RIVERSIDE REGIONAL MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490053,JOHNSTON MEMORIAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490053,JOHNSTON MEMORIAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490060,CLINCH VALLEY MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490060,CLINCH VALLEY MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490060,CLINCH VALLEY MEDICAL CENTER,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490063,INOVA FAIRFAX HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490067,BON SECOURS SOUTHSIDE MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490067,BON SECOURS SOUTHSIDE MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490075,SOVAH HEALTH DANVILLE,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490075,SOVAH HEALTH DANVILLE,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490077,SENTARA MARTHA JEFFERSON HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490077,SENTARA MARTHA JEFFERSON HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490084,VCU HEALTH TAPPAHANNOCK HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490084,VCU HEALTH TAPPAHANNOCK HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490084,VCU HEALTH TAPPAHANNOCK HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490084,VCU HEALTH TAPPAHANNOCK HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490088,CENTRA BEDFORD MEMORIAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490088,CENTRA BEDFORD MEMORIAL HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490088,CENTRA BEDFORD MEMORIAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490088,CENTRA BEDFORD MEMORIAL HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490090,"CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC",VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490090,"CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC",VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490090,"CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC",VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490092,BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,VA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
490092,BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490092,BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490092,BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490092,BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490093,SENTARA CAREPLEX HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490093,SENTARA CAREPLEX HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,VA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,VA,READM-30-HF-HRRP,2019-07-01,2022-06-30,2024
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490097,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,VA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
490097,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490097,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,VA,READM-30-HF-HRRP,2019-07-01,2022-06-30,2024
490097,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490097,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490097,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490098,COMMUNITY MEMORIAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490098,COMMUNITY MEMORIAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490098,COMMUNITY MEMORIAL HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490101,INOVA FAIR OAKS HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490101,INOVA FAIR OAKS HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490101,INOVA FAIR OAKS HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490101,INOVA FAIR OAKS HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490104,HIRAM W DAVIS MEDICAL CENTER,VA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
490104,HIRAM W DAVIS MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490104,HIRAM W DAVIS MEDICAL CENTER,VA,READM-30-HF-HRRP,2019-07-01,2022-06-30,2024
490104,HIRAM W DAVIS MEDICAL CENTER,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490104,HIRAM W DAVIS MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490104,HIRAM W DAVIS MEDICAL CENTER,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490107,RESTON HOSPITAL CENTER,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490107,RESTON HOSPITAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490110,LEWISGALE HOSPITAL MONTGOMERY,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490110,LEWISGALE HOSPITAL MONTGOMERY,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490111,WYTHE COUNTY COMMUNITY HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490111,WYTHE COUNTY COMMUNITY HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490111,WYTHE COUNTY COMMUNITY HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490111,WYTHE COUNTY COMMUNITY HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490114,LONESOME PINE HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490114,LONESOME PINE HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490114,LONESOME PINE HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490114,LONESOME PINE HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490115,TWIN COUNTY REGIONAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490115,TWIN COUNTY REGIONAL HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490115,TWIN COUNTY REGIONAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490115,TWIN COUNTY REGIONAL HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490116,LEWISGALE HOSPITAL PULASKI,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490116,LEWISGALE HOSPITAL PULASKI,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490116,LEWISGALE HOSPITAL PULASKI,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490116,LEWISGALE HOSPITAL PULASKI,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,READM-30-HF-HRRP,2019-07-01,2022-06-30,2024
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490119,SENTARA PRINCESS ANNE HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490119,SENTARA PRINCESS ANNE HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490119,SENTARA PRINCESS ANNE HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490120,CHESAPEAKE GENERAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490120,CHESAPEAKE GENERAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490122,INOVA MOUNT VERNON HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490122,INOVA MOUNT VERNON HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490122,INOVA MOUNT VERNON HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490126,LEWISGALE HOSPITAL ALLEGHANY,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490126,LEWISGALE HOSPITAL ALLEGHANY,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490126,LEWISGALE HOSPITAL ALLEGHANY,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490126,LEWISGALE HOSPITAL ALLEGHANY,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490127,BUCHANAN GENERAL HOSPITAL,VA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
490127,BUCHANAN GENERAL HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490127,BUCHANAN GENERAL HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490127,BUCHANAN GENERAL HOSPITAL,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490130,RIVERSIDE WALTER REED HOSPITAL,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490130,RIVERSIDE WALTER REED HOSPITAL,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490130,RIVERSIDE WALTER REED HOSPITAL,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490140,"STAFFORD HOSPITAL, LLC",VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490140,"STAFFORD HOSPITAL, LLC",VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490140,"STAFFORD HOSPITAL, LLC",VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
490145,STONESPRINGS HOSPITAL CENTER,VA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
490145,STONESPRINGS HOSPITAL CENTER,VA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
490145,STONESPRINGS HOSPITAL CENTER,VA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
490145,STONESPRINGS HOSPITAL CENTER,VA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
490145,STONESPRINGS HOSPITAL CENTER,VA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500002,PROVIDENCE ST MARY MEDICAL CENTER,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500003,SKAGIT VALLEY HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500003,SKAGIT VALLEY HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500005,VIRGINIA MASON MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500005,VIRGINIA MASON MEDICAL CENTER,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500005,VIRGINIA MASON MEDICAL CENTER,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500007,ISLAND HOSPITAL,WA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
500007,ISLAND HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500007,ISLAND HOSPITAL,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500007,ISLAND HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500007,ISLAND HOSPITAL,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500011,HIGHLINE MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500011,HIGHLINE MEDICAL CENTER,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500011,HIGHLINE MEDICAL CENTER,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500011,HIGHLINE MEDICAL CENTER,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500015,MULTICARE AUBURN MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500015,MULTICARE AUBURN MEDICAL CENTER,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500015,MULTICARE AUBURN MEDICAL CENTER,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500016,CENTRAL WASHINGTON HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500016,CENTRAL WASHINGTON HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500021,ST CLARE HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500021,ST CLARE HOSPITAL,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500021,ST CLARE HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500021,ST CLARE HOSPITAL,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500024,PROVIDENCE ST PETER HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500024,PROVIDENCE ST PETER HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,WA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500026,SWEDISH EDMONDS HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500026,SWEDISH EDMONDS HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500027,SWEDISH MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500027,SWEDISH MEDICAL CENTER,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500027,SWEDISH MEDICAL CENTER,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500030,ST JOSEPH HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500030,ST JOSEPH HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500033,SAMARITAN HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500033,SAMARITAN HOSPITAL,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500033,SAMARITAN HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500033,SAMARITAN HOSPITAL,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500036,YAKIMA VALLEY MEMORIAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500036,YAKIMA VALLEY MEMORIAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500037,ASTRIA TOPPENISH HOSPITAL,WA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
500037,ASTRIA TOPPENISH HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500037,ASTRIA TOPPENISH HOSPITAL,WA,READM-30-HF-HRRP,2019-07-01,2022-06-30,2024
500037,ASTRIA TOPPENISH HOSPITAL,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500037,ASTRIA TOPPENISH HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500037,ASTRIA TOPPENISH HOSPITAL,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500039,HARRISON MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500044,DEACONESS MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500044,DEACONESS MEDICAL CENTER,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500044,DEACONESS MEDICAL CENTER,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500052,KAISER PERMANENTE CENTRAL HOSPITAL,WA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
500052,KAISER PERMANENTE CENTRAL HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500052,KAISER PERMANENTE CENTRAL HOSPITAL,WA,READM-30-HF-HRRP,2019-07-01,2022-06-30,2024
500052,KAISER PERMANENTE CENTRAL HOSPITAL,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500052,KAISER PERMANENTE CENTRAL HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500052,KAISER PERMANENTE CENTRAL HOSPITAL,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
500053,TRIOS HEALTH,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500053,TRIOS HEALTH,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500058,KADLEC REGIONAL MEDICAL CENTER,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500058,KADLEC REGIONAL MEDICAL CENTER,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500060,CASCADE VALLEY HOSPITAL,WA,READM-30-PN-HRRP,2019-07-01,2022-06-30,2024
500060,CASCADE VALLEY HOSPITAL,WA,READM-30-HIP-KNEE-HRRP,2019-07-01,2022-06-30,2024
500060,CASCADE VALLEY HOSPITAL,WA,READM-30-HF-HRRP,2019-07-01,2022-06-30,2024
500060,CASCADE VALLEY HOSPITAL,WA,READM-30-COPD-HRRP,2019-07-01,2022-06-30,2024
500060,CASCADE VALLEY HOSPITAL,WA,READM-30-CABG-HRRP,2019-07-01,2022-06-30,2024
500060,CASCADE VALLEY HOSPITAL,WA,READM-30-AMI-HRRP,2019-07-01,2022-06-30,2024
